school_year,school_code,school_name,total_resident_children,number_low_income_students,percent_low_income_students,served_1st_year,is_title_I
2014-15,410463,Mendenhall Middle,868.0,448.0,51.61,,True
2014-15,410464,Haynes Inman Education Center,63.0,31.0,49.21,,True
2014-15,410466,Millis Road Elementary,493.0,217.0,44.02,,True
2014-15,410469,Montlieu Academy of Technology,671.0,671.0,100.0,2006-07,True
2014-15,410472,Morehead Elementary,572.0,331.0,57.87,2014-15,True
2014-15,410478,Murphey Traditional Academy,305.0,296.0,97.05,2006-07,True
2014-15,410481,Nathanael Greene Elementary,270.0,110.0,40.74,,True
2014-15,410483,Middle College High @ NC A&T,93.0,62.0,66.67,,True
2014-15,410484,Northeast Guilford High,915.0,598.0,65.36,,True
2014-15,410486,Northern Guilford Elementary,593.0,97.0,16.36,,True
2014-15,410487,Northeast Guilford Middle,861.0,642.0,74.56,2012-13,True
2014-15,410488,Northern Guilford Middle,957.0,208.0,21.73,,True
2014-15,410489,Northern Guilford High,1205.0,208.0,17.26,,True
2014-15,410490,Northwest Guilford High,1794.0,250.0,13.94,,True
2014-15,410491,EP Pearce Elementary,663.0,125.0,18.85,,True
2014-15,410493,Northwest Guilford Middle,989.0,144.0,14.56,,True
2014-15,410496,Northwood Elementary,621.0,621.0,100.0,2003-04,True
2014-15,410499,Oak Hill Elementary,453.0,453.0,100.0,2010-11,True
2014-15,410502,Oak Ridge Elementary,666.0,70.0,10.51,,True
2014-15,410505,Oak View Elementary,514.0,475.0,92.41,2005-06,True
2014-15,410508,Page High,1711.0,783.0,45.76,,True
2014-15,410511,Parkview Village Elementary,352.0,352.0,100.0,2006-07,True
2014-15,410514,Clara J Peck Elementary,383.0,383.0,100.0,2006-07,True
2014-15,410517,Peeler Open Elementary,364.0,304.0,83.52,2012-13,True
2014-15,410522,Pilot Elementary,781.0,447.0,57.23,2014-15,True
2014-15,410523,Pleasant Garden Elementary,508.0,243.0,47.83,,True
2014-15,410529,Lucy Ragsdale High,1239.0,585.0,47.22,,True
2014-15,410530,Reedy Fork Elementary,436.0,325.0,74.54,2011-12,True
2014-15,410532,Rankin Elementary,815.0,815.0,100.0,2004-05,True
2014-15,410533,SCALE School,38.0,38.0,100.0,2012-13,True
2014-15,410534,Pruette SCALE Academy,8.0,8.0,100.0,2014-15,True
2014-15,410535,Sedalia Elementary,428.0,259.0,60.51,2014-15,True
2014-15,410538,Sedgefield Elementary,554.0,554.0,100.0,2006-07,True
2014-15,410541,Shadybrook Elementary,540.0,248.0,45.93,,True
2014-15,410542,George C Simkins Jr Elementary,459.0,350.0,76.25,2014-15,True
2014-15,410544,Ben L. Smith High School,1238.0,1142.0,92.25,2010-11,True
2014-15,410545,The Academy at Smith,186.0,134.0,72.04,,True
2014-15,410547,Southeast Guilford High,1276.0,452.0,35.42,,True
2014-15,410550,Southeast Guilford Middle,1023.0,436.0,42.62,,True
2014-15,410553,Southern Elementary,325.0,223.0,68.62,2012-13,True
2014-15,410556,Southern Guilford High,1014.0,671.0,66.17,,True
2014-15,410559,Southwest  Elementary,686.0,150.0,21.87,,True
2014-15,410562,Southwest Guilford High,1291.0,530.0,41.05,,True
2014-15,410565,Southwest Guilford Middle,1171.0,526.0,44.92,,True
2014-15,410568,Sternberger Elementary,366.0,56.0,15.3,,True
2014-15,410569,STEM Early College @ NC A&T SU,102.0,28.0,27.45,,True
2014-15,410571,Stokesdale Elementary,465.0,93.0,20.0,,True
2014-15,410574,Summerfield Elementary,608.0,136.0,22.37,,True
2014-15,410577,Sumner Elementary,606.0,592.0,97.69,2006-07,True
2014-15,410578,Triangle Lake Montessori Elem,476.0,301.0,63.24,2012-13,True
2014-15,410579,UNCG Early/Middle College,152.0,75.0,49.34,,True
2014-15,410580,Union Hill Elementary,530.0,530.0,100.0,2004-05,True
2014-15,410583,Vandalia Elementary,311.0,299.0,96.14,2006-07,True
2014-15,410586,Washington Elementary,413.0,413.0,100.0,2001-02,True
2014-15,410589,Philip J Weaver Ed Center,254.0,42.0,16.54,,True
2014-15,410592,Welborn Middle,465.0,465.0,100.0,2008-09,True
2014-15,410595,Western Guilford High,1082.0,493.0,45.56,,True
2014-15,410598,Wiley Accel/Enrichment,333.0,333.0,100.0,2001-02,True
2014-15,41B000,Greensboro Academy,752.0,55.0,7.31,2014-15,True
2014-15,41C000,Guilford Preparatory Academy,266.0,216.0,81.2,2006-07,True
2014-15,41D000,Phoenix Academy,893.0,80.0,8.96,,True
2014-15,41F000,Triad Math and Science Academy,1100.0,700.0,63.64,2009-10,True
2014-15,41G000,Cornerstone Charter Academy-CFA,728.0,37.0,5.08,,True
2014-15,41H000,College Prep and Leadership Academy,149.0,105.0,70.47,2012-13,True
2014-15,41J000,Summerfield Charter Academy,674.0,88.0,13.06,2014-15,True
2014-15,420304,Aurelian Springs Elementary,377.0,377.0,100.0,2005-06,True
2014-15,420316,Dawson Elementary,165.0,165.0,100.0,2004-05,True
2014-15,420324,Enfield Middle,321.0,321.0,100.0,2001-02,True
2014-15,420328,Everetts Elementary,322.0,322.0,100.0,2005-06,True
2014-15,420336,Hollister Elementary,232.0,232.0,100.0,2006-07,True
2014-15,420340,Inborden Elementary,386.0,386.0,100.0,2006-07,True
2014-15,420346,Northwest Halifax High,445.0,445.0,100.0,2004-05,True
2014-15,420348,Pittman Elementary,178.0,178.0,100.0,2006-07,True
2014-15,420356,Scotland Neck Primary,146.0,146.0,100.0,2006-07,True
2014-15,420358,Southeast Halifax High,342.0,342.0,100.0,2004-05,True
2014-15,420376,William R Davie Middle,441.0,441.0,100.0,2003-04,True
2014-15,421304,Belmont Elementary,706.0,624.0,88.39,2009-10,True
2014-15,421306,Chaloner Middle,745.0,438.0,58.79,,True
2014-15,421316,Roanoke Rapids High,890.0,414.0,46.52,,True
2014-15,421328,William L Manning Elementary,656.0,394.0,60.06,2009-10,True
2014-15,422310,Roanoke Valley Early College,181.0,57.0,31.49,2009-10,True
2014-15,422314,Weldon Elementary,500.0,370.0,74.0,2005-06,True
2014-15,422315,Weldon High,196.0,116.0,59.18,2014-15,True
2014-15,422318,Weldon Middle,266.0,193.0,72.56,2001-02,True
2014-15,42A000,KIPP Halifax College Prep,72.0,62.0,86.11,2014-15,True
2014-15,430304,Anderson Creek Primary,610.0,364.0,59.67,2005-06,True
2014-15,430308,Angier Elementary,440.0,330.0,75.0,2005-06,True
2014-15,430312,Benhaven Elementary,513.0,328.0,63.94,2005-06,True
2014-15,430316,Boone Trail Elementary,883.0,548.0,62.06,2005-06,True
2014-15,430320,Buies Creek Elementary,314.0,133.0,42.36,2006-07,True
2014-15,430328,Coats Elementary,711.0,499.0,70.18,2004-05,True
2014-15,430330,Coats-Erwin Middle,708.0,472.0,66.67,,True
2014-15,430332,Dunn Middle,409.0,315.0,77.02,,True
2014-15,430336,Erwin Elementary,285.0,189.0,66.32,2003-04,True
2014-15,430340,Gentry Primary,293.0,217.0,74.06,2003-04,True
2014-15,430344,Harnett Primary,626.0,535.0,85.46,2006-07,True
2014-15,430345,STAR Academy,83.0,79.0,95.18,,True
2014-15,430346,Harnett Central High,1410.0,755.0,53.55,,True
2014-15,430347,Harnett Central Middle,1228.0,689.0,56.11,,True
2014-15,430348,Johnsonville Elementary,618.0,465.0,75.24,2006-07,True
2014-15,430349,Highland Elementary,852.0,376.0,44.13,2005-06,True
2014-15,430351,Highland Middle,0.0,0.0,0.0,,True
2014-15,430352,LaFayette Elementary,748.0,317.0,42.38,2006-07,True
2014-15,430358,Lillington-Shawtown Elementary,666.0,442.0,66.37,2003-04,True
2014-15,430368,North Harnett Primary,486.0,381.0,78.4,2006-07,True
2014-15,430369,Overhills Elementary,865.0,400.0,46.24,2009-10,True
2014-15,430370,Overhills Middle,1268.0,634.0,50.0,,True
2014-15,430371,Overhills High,1667.0,766.0,45.95,,True
2014-15,430376,South Harnett Elementary,525.0,334.0,63.62,2005-06,True
2014-15,430378,Triton High,1284.0,763.0,59.42,,True
2014-15,430380,Wayne Avenue Elem,274.0,221.0,80.66,2005-06,True
2014-15,430384,Western Harnett High,1290.0,738.0,57.21,,True
2014-15,430386,Western Harnett Middle,1078.0,637.0,59.09,,True
2014-15,43C000,Anderson Creek Club Charter School,178.0,15.0,8.43,2014-15,True
2014-15,440314,Bethel Elementary,500.0,280.0,56.0,2006-07,True
2014-15,440318,Bethel Middle,279.0,135.0,48.39,,True
2014-15,440320,Canton Middle,600.0,336.0,56.0,,True
2014-15,440324,Central Elementary,256.0,256.0,100.0,2006-07,True
2014-15,440326,Central Haywood High,65.0,64.0,98.46,,True
2014-15,440328,Clyde Elementary,500.0,347.0,69.4,2006-07,True
2014-15,440332,Riverbend Elementary,218.0,106.0,48.62,2006-07,True
2014-15,440346,Haywood Early College,155.0,75.0,48.39,,True
2014-15,440348,Hazelwood Elementary,499.0,303.0,60.72,2006-07,True
2014-15,440349,Jonathan Valley Elementary,353.0,185.0,52.41,2006-07,True
2014-15,440350,Junaluska Elementary,325.0,154.0,47.38,2006-07,True
2014-15,440364,Meadowbrook Elementary,330.0,210.0,63.64,2006-07,True
2014-15,440368,North Canton Elementary,376.0,259.0,68.88,2006-07,True
2014-15,440378,Pisgah High,985.0,461.0,46.8,,True
2014-15,440390,Tuscola High,980.0,406.0,41.43,,True
2014-15,440396,Waynesville Middle,913.0,516.0,56.52,,True
2014-15,450301,Apple Valley Middle,873.0,583.0,66.78,,True
2014-15,450302,Atkinson Elementary,396.0,182.0,45.96,2006-07,True
2014-15,450306,Bruce Drysdale Elementary,459.0,347.0,75.6,2006-07,True
2014-15,450307,Clear Creek Elementary,509.0,340.0,66.8,2006-07,True
2014-15,450308,Dana Elementary,574.0,455.0,79.27,2006-07,True
2014-15,450316,East Henderson High,764.0,382.0,50.0,,True
2014-15,450322,Edneyville Elementary,516.0,377.0,73.06,2006-07,True
2014-15,450324,Etowah Elementary,390.0,223.0,57.18,2006-07,True
2014-15,450328,Flat Rock Middle,732.0,481.0,65.71,,True
2014-15,450332,Fletcher Elementary,557.0,243.0,43.63,2006-07,True
2014-15,450333,Hendersonville Elementary,437.0,155.0,35.47,2014-15,True
2014-15,450334,Hendersonville High,546.0,202.0,37.0,,True
2014-15,450335,Hendersonville Middle,582.0,275.0,47.25,,True
2014-15,450336,Hillandale Elementary,571.0,386.0,67.6,2006-07,True
2014-15,450339,Glenn C Marlow Elementary,541.0,178.0,32.9,2006-07,True
2014-15,450340,Mills River Elementary,543.0,218.0,40.15,2010-11,True
2014-15,450341,North Henderson High,893.0,476.0,53.3,,True
2014-15,450342,Rugby Middle,919.0,384.0,41.78,,True
2014-15,450343,Balfour Education Center,136.0,136.0,100.0,,True
2014-15,450344,Sugarloaf Elementary,413.0,366.0,88.62,2006-07,True
2014-15,450346,Upward Elementary,477.0,384.0,80.5,2006-07,True
2014-15,450352,West Henderson High,925.0,319.0,34.49,,True
2014-15,450354,Henderson County Early College,139.0,79.0,56.83,,True
2014-15,45A000,The Mountain Community Sch,180.0,13.0,7.22,,True
2014-15,460308,Ahoskie Elementary,525.0,436.0,83.05,2004-05,True
2014-15,460312,Bearfield Primary,840.0,721.0,85.83,2006-07,True
2014-15,460318,Hertford County Middle,416.0,355.0,85.34,2002-03,True
2014-15,460320,Hertford County High,714.0,523.0,73.25,2013-14,True
2014-15,460322,Hertford Co Early College,134.0,92.0,68.66,2013-14,True
2014-15,460332,Riverview Elementary,478.0,433.0,90.59,2001-02,True
2014-15,460340,CS Brown High,28.0,27.0,96.43,2013-14,True
2014-15,470310,Don D Steed Elementary,674.0,331.0,49.11,2009-10,True
2014-15,470312,Hoke County High,1817.0,1173.0,64.56,,True
2014-15,470316,J W McLauchlin Elementary,280.0,280.0,100.0,2006-07,True
2014-15,470320,West Hoke Middle,661.0,598.0,90.47,2009-10,True
2014-15,470328,Scurlock Elementary,565.0,466.0,82.48,2002-03,True
2014-15,470330,Hawk Eye Elementary,363.0,363.0,100.0,2002-03,True
2014-15,470332,East Hoke Middle,755.0,489.0,64.77,2009-10,True
2014-15,470336,West Hoke Elementary,366.0,366.0,100.0,2006-07,True
2014-15,470340,Rockfish Hoke Elementary,642.0,275.0,42.83,2006-07,True
2014-15,470342,J W Turlington School,92.0,92.0,100.0,,True
2014-15,470346,Upchurch Elementary,596.0,464.0,77.85,2006-07,True
2014-15,470441,Sandy Grove Elementary,552.0,391.0,70.83,2005-06,True
2014-15,470442,Sandy Grove Middle,551.0,356.0,64.61,2014-15,True
2014-15,470443,SandHoke Early College High,270.0,133.0,49.26,,True
2014-15,480306,Mattamuskeet Elementary,219.0,175.0,79.91,2006-07,True
2014-15,480316,Ocracoke School,125.0,85.0,68.0,2014-15,True
2014-15,480318,Mattamuskeet Early College High,245.0,198.0,80.82,2009-10,True
2014-15,490308,Brawley Middle,730.0,115.0,15.75,,True
2014-15,490310,Career Academy and Technical School,26.0,0.0,0.0,,True
2014-15,490312,Celeste Henkel Elementary,584.0,389.0,66.61,2005-06,True
2014-15,490316,Central Elementary,325.0,152.0,46.77,2006-07,True
2014-15,490318,Coddle Creek Elementary,520.0,150.0,28.85,,True
2014-15,490319,Cloverleaf Elementary,768.0,531.0,69.14,2009-10,True
2014-15,490320,Collaborative College for Technology,220.0,77.0,35.0,,True
2014-15,490324,Cool Spring Elementary,400.0,201.0,50.25,2009-10,True
2014-15,490326,East Iredell Elementary,775.0,595.0,76.77,2005-06,True
2014-15,490327,East Iredell Middle,520.0,365.0,70.19,,True
2014-15,490332,Harmony Elementary,432.0,310.0,71.76,2006-07,True
2014-15,490335,Lake Norman High,1803.0,168.0,9.32,,True
2014-15,490336,Lake Norman Elementary,555.0,74.0,13.33,,True
2014-15,490337,Lakeshore Elementary,624.0,145.0,23.24,,True
2014-15,490338,Lakeshore Middle,526.0,160.0,30.42,,True
2014-15,490342,Monticello School,108.0,90.0,83.33,2006-07,True
2014-15,490344,Mount Mourne School,551.0,26.0,4.72,,True
2014-15,490345,N B Mills Elementary,480.0,444.0,92.5,2005-06,True
2014-15,490346,North Iredell High,1109.0,452.0,40.76,,True
2014-15,490347,Northview School,409.0,114.0,27.87,,True
2014-15,490348,Scotts Elementary,376.0,258.0,68.62,2006-07,True
2014-15,490349,North Iredell Middle,653.0,348.0,53.29,,True
2014-15,490350,Pressly School,61.0,55.0,90.16,,True
2014-15,490352,Statesville Middle,432.0,388.0,89.81,,True
2014-15,490354,Statesville High,1008.0,598.0,59.33,,True
2014-15,490355,Visual and Performing Arts Center,296.0,97.0,32.77,,True
2014-15,490356,Sharon Elementary,309.0,160.0,51.78,2006-07,True
2014-15,490360,Shepherd Elementary,472.0,219.0,46.4,2006-07,True
2014-15,490362,South Iredell High,1401.0,417.0,29.76,,True
2014-15,490363,Third Creek Elementary,577.0,497.0,86.14,2006-07,True
2014-15,490364,Troutman Elementary,721.0,397.0,55.06,2006-07,True
2014-15,490366,Troutman Middle,411.0,239.0,58.15,,True
2014-15,490368,Union Grove Elementary,268.0,166.0,61.94,2006-07,True
2014-15,490380,West Iredell High,865.0,447.0,51.68,,True
2014-15,490384,West Iredell Middle,742.0,469.0,63.21,,True
2014-15,490390,Woodland Heights Elementary,815.0,62.0,7.61,,True
2014-15,491303,East Mooresville Intermediate,648.0,261.0,40.28,2012-13,True
2014-15,491305,NF Woods Adv Tech and Arts Center,0.0,0.0,0.0,,True
2014-15,491306,Mooresville Intermediate,762.0,306.0,40.16,2012-13,True
2014-15,491308,Mooresville Middle,996.0,351.0,35.24,,True
2014-15,491312,Mooresville Senior High,1441.0,493.0,34.21,,True
2014-15,491316,Park View Elementary,698.0,348.0,49.86,2005-06,True
2014-15,491318,Rocky River Elementary,623.0,178.0,28.57,,True
2014-15,491320,South Elementary,556.0,335.0,60.25,2006-07,True
2014-15,49B000,American Renaissance School,535.0,143.0,26.73,2006-07,True
2014-15,49D000,Success Institute Charter,100.0,79.0,79.0,2011-12,True
2014-15,49E000,Pine Lake Preparatory,1680.0,20.0,1.19,,True
2014-15,49F000,Langtree Charter Academy,903.0,85.0,9.41,2014-15,True
2014-15,500302,Blue Ridge Early College,172.0,98.0,56.98,,True
2014-15,500304,Cullowhee Valley School,598.0,356.0,59.53,2006-07,True
2014-15,500314,Fairview Elementary,789.0,465.0,58.94,,True
2014-15,500316,Blue Ridge School,172.0,138.0,80.23,2006-07,True
2014-15,500323,Jackson Co Early College,136.0,58.0,42.65,,True
2014-15,500324,Jackson Co Sch of Alternatives,89.0,87.0,97.75,,True
2014-15,500332,Scotts Creek Elementary,475.0,280.0,58.95,2006-07,True
2014-15,500337,Smokey Mountain Elementary,428.0,326.0,76.17,2006-07,True
2014-15,500340,Smoky Mountain High,804.0,390.0,48.51,,True
2014-15,50A000,Summit Charter,198.0,50.0,25.25,2014-15,True
2014-15,510308,Benson Elementary,600.0,395.0,65.83,2006-07,True
2014-15,510310,Benson Middle,418.0,224.0,53.59,2012-13,True
2014-15,510324,Clayton High,1398.0,363.0,25.97,,True
2014-15,510326,West Clayton Elementary,928.0,350.0,37.72,,True
2014-15,510327,Cleveland High,1319.0,271.0,20.55,,True
2014-15,510328,Cleveland Elementary,849.0,230.0,27.09,,True
2014-15,510329,Cleveland Middle,1148.0,257.0,22.39,,True
2014-15,510330,Cooper Elementary,567.0,317.0,55.91,2006-07,True
2014-15,510332,Corinth-Holders Elementary,544.0,334.0,61.4,2004-05,True
2014-15,510333,Corinth Holders High,1453.0,317.0,21.82,,True
2014-15,510334,Dixon Road Elementary,491.0,187.0,38.09,,True
2014-15,510336,East Clayton Elementary,548.0,121.0,22.08,,True
2014-15,510340,Four Oaks Elementary,1068.0,617.0,57.77,2006-07,True
2014-15,510342,Four Oaks Middle,530.0,276.0,52.08,2012-13,True
2014-15,510344,North Johnston Middle,639.0,350.0,54.77,2014-15,True
2014-15,510356,Glendale-Kenly Elementary,634.0,364.0,57.41,2006-07,True
2014-15,510357,Johnston Co Middle College,107.0,11.0,10.28,,True
2014-15,510358,McGee's Crossroads Elem,854.0,332.0,38.88,,True
2014-15,510359,McGee's Crossroads Middle,876.0,294.0,33.56,,True
2014-15,510360,Meadow School,650.0,311.0,47.85,2005-06,True
2014-15,510364,Archer Lodge Middle,1043.0,374.0,35.86,,True
2014-15,510367,Johnston Co Early College Academy,209.0,71.0,33.97,,True
2014-15,510368,North Johnston High,703.0,306.0,43.53,,True
2014-15,510372,Micro-Pine Level Elementary,575.0,349.0,60.7,2006-07,True
2014-15,510373,Powhatan Elementary,593.0,90.0,15.18,,True
2014-15,510374,Princeton Elementary,767.0,386.0,50.33,2010-11,True
2014-15,510376,Princeton High,898.0,379.0,42.2,,True
2014-15,510377,River Dell Elementary,829.0,187.0,22.56,,True
2014-15,510378,Riverwood Elementary,848.0,156.0,18.4,,True
2014-15,510379,Riverwood Middle,1138.0,240.0,21.09,,True
2014-15,510380,South Campus Community High,19.0,13.0,68.42,,True
2014-15,510381,South Campus Community Middle,6.0,6.0,100.0,,True
2014-15,510388,Selma Elementary,893.0,790.0,88.47,2004-05,True
2014-15,510390,Selma Middle School,556.0,427.0,76.8,2012-13,True
2014-15,510396,West Smithfield Elementary,511.0,470.0,91.98,2005-06,True
2014-15,510397,Smithfield Middle,777.0,540.0,69.5,2012-13,True
2014-15,510399,Smithfield-Selma High,1066.0,573.0,53.75,2012-13,True
2014-15,510402,South Johnston High,1062.0,443.0,41.71,,True
2014-15,510404,South Smithfield Elementary,543.0,427.0,78.64,2006-07,True
2014-15,510406,West Johnston High,1289.0,294.0,22.81,,True
2014-15,510408,Wilson's Mills Elementary,548.0,366.0,66.79,2006-07,True
2014-15,510410,Polenta Elementary,1044.0,344.0,32.95,,True
2014-15,510412,Clayton Middle,784.0,286.0,36.48,,True
2014-15,510414,West View Elementary,936.0,195.0,20.83,,True
2014-15,51A000,Neuse Charter School,715.0,91.0,12.73,2014-15,True
2014-15,520304,Pollocksville Elementary,176.0,150.0,85.23,2006-07,True
2014-15,520308,Comfort Elementary,164.0,144.0,87.8,2006-07,True
2014-15,520320,Jones Senior High,289.0,225.0,77.85,,True
2014-15,520324,Jones Middle,169.0,134.0,79.29,2005-06,True
2014-15,520328,Maysville Elementary,157.0,127.0,80.89,2006-07,True
2014-15,520336,Trenton Elementary,236.0,194.0,82.2,2006-07,True
2014-15,530302,BT Bullock Elementary ,707.0,548.0,77.51,2006-07,True
2014-15,530306,Bragg Street Academy,64.0,54.0,84.38,,True
2014-15,530308,Broadway Elementary,638.0,497.0,77.9,2006-07,True
2014-15,530312,Deep River Elementary,629.0,512.0,81.4,2006-07,True
2014-15,530314,East Lee Middle,706.0,460.0,65.16,,True
2014-15,530316,Floyd L Knight Children Center,114.0,68.0,59.65,,True
2014-15,530320,Greenwood Elementary,684.0,539.0,78.8,2006-07,True
2014-15,530335,Lee Early College,276.0,142.0,51.45,,True
2014-15,530336,Lee County High,1417.0,751.0,53.0,,True
2014-15,530340,J Glenn Edwards Elementary,750.0,616.0,82.13,2006-07,True
2014-15,530341,SanLee Middle School,804.0,586.0,72.89,,True
2014-15,530343,Southern Lee High School,1121.0,642.0,57.27,,True
2014-15,530346,Tramway Elementary,757.0,299.0,39.5,2009-10,True
2014-15,530354,J R Ingram Jr Elementary,722.0,454.0,62.88,2006-07,True
2014-15,530356,West Lee Middle,717.0,444.0,61.92,,True
2014-15,530358,Warren Williams Elementary Alternative,131.0,123.0,93.89,,True
2014-15,540304,Banks Elementary,544.0,246.0,45.22,2006-07,True
