,prc,lea,expend,allotment,fiscal_year
2526,046,570,30148.46,30150.46,2016-17
2527,046,580,20828.13,20828.63,2016-17
2528,046,590,46535.05,46537.05,2016-17
2529,046,600,1109324.06,1182323.95,2016-17
2530,046,610,27940.99,27942.49,2016-17
2531,046,620,39073.15,39075.15,2016-17
2532,046,630,141890.57,141942.56,2016-17
2533,046,640,94178.71,98486.71,2016-17
2534,046,650,306693.0,306708.5,2016-17
2535,046,660,861.21,861.21,2016-17
2536,046,670,234452.47,234461.97,2016-17
2537,046,680,78749.15,78759.69,2016-17
2538,046,681,138328.07,138328.58,2016-17
2539,046,690,8286.92,8287.42,2016-17
2540,046,700,53976.87,53979.87,2016-17
2541,046,710,87911.39,88763.17,2016-17
2542,046,720,13548.65,13559.2,2016-17
2543,046,730,43011.96,44115.71,2016-17
2544,046,740,225027.27,225034.27,2016-17
2545,046,750,42657.4,42660.4,2016-17
2546,046,760,251396.17,251410.67,2016-17
2547,046,761,38314.71,38316.21,2016-17
2548,046,770,57999.33,58017.78,2016-17
2549,046,780,193593.54,193604.04,2016-17
2550,046,790,115629.31,115635.31,2016-17
2551,046,800,158984.74,159019.04,2016-17
2552,046,810,97801.29,97858.39,2016-17
2553,046,820,89270.92,89275.92,2016-17
2554,046,821,30918.7,30932.91,2016-17
2555,046,830,52126.69,52126.69,2016-17
2556,046,840,77615.32,77618.82,2016-17
2557,046,850,62455.21,62476.65,2016-17
2558,046,860,130441.53,130509.52,2016-17
2559,046,861,26188.55,26205.1,2016-17
2560,046,862,20845.8,20849.13,2016-17
2561,046,870,15973.13,15973.63,2016-17
2562,046,880,30927.99,30935.1,2016-17
2563,046,890,5138.64,5139.14,2016-17
2564,046,900,539735.81,539760.31,2016-17
2565,046,910,58682.66,58686.16,2016-17
2566,046,920,1315160.31,1320367.61,2016-17
2567,046,930,14591.97,15304.0,2016-17
2568,046,940,6216.79,6216.79,2016-17
2569,046,950,41605.06,41606.56,2016-17
2570,046,960,121868.35,121904.07,2016-17
2571,046,970,87441.72,87445.72,2016-17
2572,046,980,98976.16,99035.01,2016-17
2573,046,990,55192.57,55221.7,2016-17
2574,046,995,34233.78,34235.78,2016-17
2575,054,010,536426.36,537394.0,2016-17
2576,054,030,103243.0,103243.0,2016-17
2577,054,040,66614.0,66614.0,2016-17
2578,054,050,86709.0,86709.0,2016-17
2579,054,060,123621.0,123621.0,2016-17
2580,054,080,36545.95,44011.0,2016-17
2581,054,090,228362.0,228362.0,2016-17
2582,054,100,309845.0,309845.0,2016-17
2583,054,111,54011.0,54011.0,2016-17
2584,054,120,774599.0,774599.0,2016-17
2585,054,130,28443.0,28443.0,2016-17
2586,054,140,207122.0,207122.0,2016-17
2587,054,160,62484.35,62446.0,2016-17
2588,054,170,45198.99,45199.0,2016-17
2589,054,180,895487.0,895487.0,2016-17
2590,054,181,60431.0,60431.0,2016-17
2591,054,182,296473.0,296473.0,2016-17
2592,054,190,1034407.0,1034407.0,2016-17
2593,054,200,43107.62,43577.0,2016-17
2594,054,210,57426.0,57426.0,2016-17
2595,054,220,48024.59,48125.0,2016-17
2596,054,240,124275.0,124275.0,2016-17
2597,054,241,87689.81,87805.0,2016-17
2598,054,250,11139.78,11141.0,2016-17
2599,054,260,525464.46,525465.0,2016-17
2600,054,280,227266.0,227266.0,2016-17
2601,054,290,45959.0,45959.0,2016-17
2602,054,291,7827.0,7827.0,2016-17
2603,054,292,67295.64,68223.0,2016-17
2604,054,300,47685.0,47685.0,2016-17
2605,054,310,1803785.0,1803785.0,2016-17
2606,054,320,1318912.0,1318912.0,2016-17
2607,054,330,60796.56,60797.0,2016-17
2608,054,340,702527.0,702527.0,2016-17
2609,054,350,3331.78,0.0,2016-17
2610,054,360,61116.0,61116.0,2016-17
2611,054,390,1683.0,1683.0,2016-17
2612,054,400,69221.0,69221.0,2016-17
2613,054,410,2129780.0,2129780.0,2016-17
2614,054,420,56519.61,56520.0,2016-17
2615,054,421,20733.0,20733.0,2016-17
2616,054,430,567246.0,567246.0,2016-17
2617,054,440,131048.0,131048.0,2016-17
2618,054,450,991280.0,991280.0,2016-17
2619,054,460,49098.0,49098.0,2016-17
2620,054,470,159392.0,159392.0,2016-17
2621,054,480,55786.0,55786.0,2016-17
2622,054,490,97921.0,97921.0,2016-17
2623,054,491,144407.0,144407.0,2016-17
2624,054,500,104672.0,104672.0,2016-17
2625,054,510,757623.57,758593.0,2016-17
2626,054,530,992856.01,992856.0,2016-17
2627,054,540,131721.0,131721.0,2016-17
2628,054,550,209255.0,209255.0,2016-17
2629,054,560,101034.0,101034.0,2016-17
2630,054,580,60954.0,60954.0,2016-17
2631,054,590,272401.0,272401.0,2016-17
2632,054,600,625077.24,623014.0,2016-17
2633,054,610,2295.97,2296.0,2016-17
2634,054,620,86647.0,86647.0,2016-17
2635,054,640,20000.0,20000.0,2016-17
2636,054,650,657533.53,657455.0,2016-17
2637,054,660,9041.0,9041.0,2016-17
2638,054,670,189417.0,189417.0,2016-17
2639,054,680,118743.0,118743.0,2016-17
2640,054,681,1236036.95,1236428.0,2016-17
2641,054,710,223823.99,223824.0,2016-17
2642,054,720,35496.0,35496.0,2016-17
2643,054,730,42768.0,42768.0,2016-17
2644,054,740,35460.0,35460.0,2016-17
2645,054,750,68501.42,68464.0,2016-17
2646,054,760,670850.93,670851.0,2016-17
2647,054,761,930918.33,930972.0,2016-17
2648,054,770,255112.0,255112.0,2016-17
2649,054,780,885578.75,885622.0,2016-17
2650,054,790,74376.0,74376.0,2016-17
2651,054,800,196935.0,196935.0,2016-17
2652,054,820,335546.0,335546.0,2016-17
2653,054,830,47538.0,47538.0,2016-17
2654,054,850,61991.0,61991.0,2016-17
2655,054,860,113184.79,113205.0,2016-17
2656,054,861,96714.0,96714.0,2016-17
2657,054,862,50516.1,50601.0,2016-17
2658,054,880,68236.0,68236.0,2016-17
2659,054,890,66655.0,66655.0,2016-17
2660,054,900,1017320.0,1017320.0,2016-17
2661,054,940,71105.53,71107.0,2016-17
2662,054,950,89742.43,89765.0,2016-17
2663,054,970,63497.02,63497.0,2016-17
2664,055,040,316646.0,316646.0,2016-17
2665,055,070,316646.0,316646.0,2016-17
2666,055,080,292475.33,316646.0,2016-17
2667,055,100,316646.01,316646.0,2016-17
2668,055,110,633291.8,633292.0,2016-17
2669,055,130,316646.0,316646.0,2016-17
2670,055,140,316646.0,316646.0,2016-17
2671,055,180,316646.0,316646.0,2016-17
2672,055,200,312047.78,316646.0,2016-17
2673,055,230,316646.0,316646.0,2016-17
2674,055,240,316646.0,316646.0,2016-17
2675,055,250,633290.13,633292.0,2016-17
2676,055,260,633291.82,633292.0,2016-17
2677,055,270,250000.0,250000.0,2016-17
2678,055,290,633289.25,633292.0,2016-17
2679,055,300,316646.0,316646.0,2016-17
2680,055,310,316406.65,316646.0,2016-17
2681,055,320,316646.0,316646.0,2016-17
2682,055,330,316646.0,316646.0,2016-17
2683,055,340,316646.0,316646.0,2016-17
2684,055,350,316645.66,316646.0,2016-17
2685,055,390,316646.0,316646.0,2016-17
2686,055,400,316646.0,316646.0,2016-17
2687,055,410,1583230.0,1583230.0,2016-17
2688,055,422,316646.0,316646.0,2016-17
2689,055,440,304939.78,316646.0,2016-17
2690,055,450,316646.0,316646.0,2016-17
2691,055,460,316646.0,316646.0,2016-17
2692,055,470,316646.0,316646.0,2016-17
2693,055,480,250000.0,250000.0,2016-17
2694,055,490,633292.0,633292.0,2016-17
2695,055,500,566646.0,566646.0,2016-17
2696,055,510,316646.0,316646.0,2016-17
2697,055,530,316646.0,316646.0,2016-17
2698,055,540,316646.0,316646.0,2016-17
2699,055,560,316645.99,316646.0,2016-17
2700,055,570,316646.02,316646.0,2016-17
2701,055,590,316646.0,316646.0,2016-17
2702,055,600,949938.0,949938.0,2016-17
2703,055,610,316646.0,316646.0,2016-17
2704,055,640,316646.0,316646.0,2016-17
2705,055,650,633292.0,633292.0,2016-17
2706,055,710,316646.0,316646.0,2016-17
2707,055,740,316646.0,316646.0,2016-17
2708,055,750,316646.0,316646.0,2016-17
2709,055,760,316645.25,316646.0,2016-17
2710,055,770,316646.0,316646.0,2016-17
2711,055,780,316548.31,316646.0,2016-17
2712,055,790,316646.0,316646.0,2016-17
2713,055,800,316646.0,316646.0,2016-17
2714,055,810,316646.0,316646.0,2016-17
2715,055,820,316646.12,316646.0,2016-17
2716,055,830,316646.0,316646.0,2016-17
2717,055,840,316646.0,316646.0,2016-17
2718,055,850,316646.0,316646.0,2016-17
2719,055,860,316646.0,316646.0,2016-17
2720,055,890,250000.01,250000.0,2016-17
2721,055,900,316646.0,316646.0,2016-17
2722,055,910,316646.0,316646.0,2016-17
2723,055,920,1152124.35,1266584.0,2016-17
2724,055,930,314930.49,316646.0,2016-17
2725,055,950,316646.0,316646.0,2016-17
2726,055,960,316646.0,316646.0,2016-17
2727,055,970,316646.0,316646.0,2016-17
2728,055,980,633291.47,633292.0,2016-17
2729,055,990,316646.0,316646.0,2016-17
2730,056,010,3756812.83,3757719.0,2016-17
2731,056,020,1045160.0,1045160.0,2016-17
2732,056,030,420893.0,420893.0,2016-17
2733,056,040,967271.0,967271.0,2016-17
2734,056,050,1721809.0,1721809.0,2016-17
2735,056,060,801714.0,801714.0,2016-17
2736,056,070,2168217.0,2168217.0,2016-17
2737,056,080,1248291.0,1248291.0,2016-17
2738,056,090,1872491.0,1872491.0,2016-17
2739,056,100,4947861.0,4947861.0,2016-17
2740,056,110,7696076.0,7696076.0,2016-17
2741,056,111,327130.0,327130.0,2016-17
2742,056,120,2335581.0,2335581.0,2016-17
2743,056,130,11909290.0,11909290.0,2016-17
2744,056,132,775978.0,775978.0,2016-17
2745,056,140,2203919.95,2203920.0,2016-17
2746,056,150,574199.99,574200.0,2016-17
2747,056,160,1675416.0,1675416.0,2016-17
2748,056,170,1114719.96,1114583.0,2016-17
2749,056,180,4760523.0,4760523.0,2016-17
2750,056,181,595220.0,595220.0,2016-17
2751,056,182,392372.0,392372.0,2016-17
2752,056,190,2545917.0,2545917.0,2016-17
2753,056,200,981056.59,981057.0,2016-17
2754,056,210,796253.0,796253.0,2016-17
2755,056,220,397134.76,386109.0,2016-17
2756,056,230,3516713.25,3516692.0,2016-17
2757,056,240,2377776.0,2377776.0,2016-17
2758,056,241,401739.0,401739.0,2016-17
2759,056,250,3684559.76,3687174.0,2016-17
2760,056,260,11579479.24,11581641.0,2016-17
2761,056,270,1684992.0,1684992.0,2016-17
2762,056,280,1015142.66,1051833.0,2016-17
2763,056,290,4213532.0,4213532.0,2016-17
2764,056,291,483925.0,483925.0,2016-17
2765,056,292,180654.13,181573.0,2016-17
2766,056,300,1439514.13,1439619.0,2016-17
2767,056,310,2703271.03,2704808.0,2016-17
2768,056,320,12607744.0,12607744.0,2016-17
2769,056,330,2002937.0,2002937.0,2016-17
2770,056,340,13696943.0,13696943.0,2016-17
2771,056,350,2498276.93,2498412.0,2016-17
2772,056,360,6665219.0,6665219.0,2016-17
2773,056,370,603384.0,603384.0,2016-17
2774,056,380,351076.5,351092.0,2016-17
2775,056,390,2081326.0,2081326.0,2016-17
2776,056,400,1055370.0,1055370.0,2016-17
2777,056,410,24204233.05,24207264.0,2016-17
2778,056,420,1467351.3,1467367.0,2016-17
2779,056,421,254788.0,254788.0,2016-17
2780,056,422,230273.0,230273.0,2016-17
2781,056,430,5044860.0,5044860.0,2016-17
2782,056,440,1748096.0,1748096.0,2016-17
2783,056,450,2811076.0,2811076.0,2016-17
2784,056,460,1320750.0,1320750.0,2016-17
2785,056,470,2397089.0,2445256.0,2016-17
2786,056,480,241344.0,241344.0,2016-17
2787,056,490,4984417.0,4984417.0,2016-17
2788,056,491,1102215.0,1102215.0,2016-17
2789,056,500,1019846.0,1019846.0,2016-17
2790,056,510,9772873.38,9772874.0,2016-17
2791,056,520,461778.0,461778.0,2016-17
2792,056,530,2005902.86,2006244.0,2016-17
2793,056,540,2523176.72,2523060.0,2016-17
2794,056,550,2265460.0,2265460.0,2016-17
2795,056,560,1400381.0,1400381.0,2016-17
2796,056,570,1473845.02,1473831.0,2016-17
2797,056,580,966547.0,966547.0,2016-17
2798,056,590,1455547.0,1455547.0,2016-17
2799,056,600,54026186.13,54025843.0,2016-17
2800,056,610,819106.0,819106.0,2016-17
2801,056,620,1362343.0,1362343.0,2016-17
2802,056,630,3323934.0,3323934.0,2016-17
2803,056,640,4124569.0,4124569.0,2016-17
2804,056,650,6654554.0,6654554.0,2016-17
2805,056,660,997446.0,997446.0,2016-17
2806,056,670,7081200.0,7081200.0,2016-17
2807,056,680,2768198.0,2768198.0,2016-17
2808,056,681,1526382.0,1526382.0,2016-17
2809,056,690,470959.0,470959.0,2016-17
2810,056,700,1610570.0,1610570.0,2016-17
2811,056,710,2515755.95,2518731.0,2016-17
2812,056,720,588520.0,588520.0,2016-17
2813,056,730,1410471.0,1410471.0,2016-17
2814,056,740,6209522.0,6209522.0,2016-17
2815,056,750,628112.39,627991.0,2016-17
2816,056,760,4633353.13,4633354.0,2016-17
2817,056,761,314490.0,314490.0,2016-17
2818,056,770,2033939.13,2033940.0,2016-17
2819,056,780,6230357.0,6231000.0,2016-17
2820,056,790,2990332.0,2990332.0,2016-17
2821,056,800,4528011.39,4528019.0,2016-17
2822,056,810,2564054.61,2564242.0,2016-17
2823,056,820,2773867.99,2773868.0,2016-17
2824,056,821,321270.89,321309.0,2016-17
2825,056,830,1879063.0,1879063.0,2016-17
2826,056,840,1553453.0,1553453.0,2016-17
2827,056,850,2334788.0,2334788.0,2016-17
2828,056,860,2391381.0,2391381.0,2016-17
2829,056,861,12578.0,12578.0,2016-17
2830,056,862,41253.27,41293.0,2016-17
2831,056,870,659112.0,659112.0,2016-17
2832,056,880,1021688.0,1021688.0,2016-17
2833,056,890,189711.53,191746.0,2016-17
2834,056,900,14615691.0,14615691.0,2016-17
2835,056,910,1645843.0,1645843.0,2016-17
2836,056,920,53843438.0,53843438.0,2016-17
2837,056,930,1023583.0,1023583.0,2016-17
2838,056,940,576541.0,576541.0,2016-17
2839,056,950,1186976.07,1188648.0,2016-17
2840,056,960,5411628.33,5411632.0,2016-17
2841,056,970,2782856.0,2782856.0,2016-17
2842,056,980,2586929.57,2586930.0,2016-17
2843,056,990,1452905.0,1452905.0,2016-17
2844,056,995,913873.0,913873.0,2016-17
2845,061,010,160480.58,160171.0,2016-17
2846,061,030,110564.0,110564.0,2016-17
2847,061,040,103986.0,103986.0,2016-17
2848,061,050,233999.0,233999.0,2016-17
2849,061,060,91029.0,91029.0,2016-17
2850,061,070,595107.0,595107.0,2016-17
2851,061,080,145473.0,145473.0,2016-17
2852,061,090,290903.0,290903.0,2016-17
2853,061,100,10000.0,10000.0,2016-17
2854,061,110,246542.01,246542.0,2016-17
2855,061,111,331244.0,331244.0,2016-17
2856,061,120,1175479.0,1175479.0,2016-17
2857,061,130,149312.0,149312.0,2016-17
2858,061,132,402603.0,402603.0,2016-17
2859,061,140,412154.75,412260.0,2016-17
2860,061,150,129714.99,129715.0,2016-17
2861,061,160,625755.0,625755.0,2016-17
2862,061,170,97171.66,100623.0,2016-17
2863,061,180,811375.0,811375.0,2016-17
2864,061,181,287700.0,287700.0,2016-17
2865,061,182,240000.99,240001.0,2016-17
2866,061,190,363256.0,363256.0,2016-17
2867,061,200,222486.94,222507.0,2016-17
2868,061,210,120935.0,120935.0,2016-17
2869,061,220,98896.0,98896.0,2016-17
2870,061,230,249274.0,249274.0,2016-17
2871,061,240,397459.0,397459.0,2016-17
2872,061,241,132573.67,133064.0,2016-17
2873,061,250,1039069.73,1039070.0,2016-17
2874,061,260,3240002.85,3240133.0,2016-17
2875,061,270,392866.0,392866.0,2016-17
2876,061,280,322570.0,322570.0,2016-17
2877,061,290,642848.0,642848.0,2016-17
2878,061,291,16292.0,16292.0,2016-17
2879,061,292,117204.0,117204.0,2016-17
2880,061,300,380283.0,380283.0,2016-17
2881,061,310,410280.0,410280.0,2016-17
2882,061,320,148678.0,148678.0,2016-17
2883,061,330,221808.0,221808.0,2016-17
2884,061,340,1442927.0,1442927.0,2016-17
2885,061,350,612204.77,612205.0,2016-17
2886,061,360,1149949.0,1149949.0,2016-17
2887,061,370,18569.0,18569.0,2016-17
2888,061,380,35562.38,36206.0,2016-17
2889,061,390,309861.0,309861.0,2016-17
2890,061,400,148365.0,148365.0,2016-17
2891,061,410,3219629.0,3219629.0,2016-17
2892,061,420,81919.0,81919.0,2016-17
2893,061,421,126474.0,126474.0,2016-17
2894,061,422,52232.0,52232.0,2016-17
2895,061,430,1013039.0,1013039.0,2016-17
2896,061,440,511824.0,511824.0,2016-17
2897,061,450,81237.0,81237.0,2016-17
2898,061,460,89456.0,89456.0,2016-17
2899,061,470,356284.0,356284.0,2016-17
2900,061,480,18186.0,18186.0,2016-17
2901,061,490,853207.01,853207.0,2016-17
2902,061,491,284038.0,284038.0,2016-17
2903,061,500,140935.0,140935.0,2016-17
2904,061,510,2641337.0,2641337.0,2016-17
2905,061,520,17090.31,17091.0,2016-17
2906,061,530,306613.0,306613.0,2016-17
2907,061,540,578716.0,578716.0,2016-17
2908,061,550,530098.0,530098.0,2016-17
2909,061,560,295057.0,295057.0,2016-17
2910,061,570,93876.0,93876.0,2016-17
2911,061,580,173678.0,173678.0,2016-17
2912,061,590,267961.0,267961.0,2016-17
2913,061,600,3454129.0,3454129.0,2016-17
2914,061,610,148849.0,148849.0,2016-17
2915,061,620,302249.0,302249.0,2016-17
2916,061,630,114500.0,114500.0,2016-17
2917,061,640,472472.0,472472.0,2016-17
2918,061,650,1034654.0,1034654.0,2016-17
2919,061,660,85048.0,85048.0,2016-17
2920,061,670,1670968.0,1670968.0,2016-17
2921,061,680,598522.0,598522.0,2016-17
2922,061,681,525041.0,525041.0,2016-17
2923,061,690,80616.0,80616.0,2016-17
2924,061,700,563908.0,563908.0,2016-17
2925,061,710,587241.0,587241.0,2016-17
2926,061,720,119838.0,119838.0,2016-17
2927,061,730,320535.0,320535.0,2016-17
2928,061,740,1003427.0,1003427.0,2016-17
2929,061,750,178358.0,178358.0,2016-17
2930,061,760,72866.41,72867.0,2016-17
2931,061,761,142902.0,142902.0,2016-17
2932,061,770,224623.0,224623.0,2016-17
2933,061,790,387844.0,387844.0,2016-17
2934,061,800,1173770.97,1173771.0,2016-17
2935,061,820,256427.15,256399.0,2016-17
2936,061,821,237838.2,237842.0,2016-17
2937,061,830,384056.0,384056.0,2016-17
2938,061,840,261562.0,261562.0,2016-17
2939,061,850,201457.0,201457.0,2016-17
2940,061,860,540775.15,540776.0,2016-17
2941,061,861,90489.02,90489.0,2016-17
2942,061,862,87996.19,88049.0,2016-17
2943,061,870,113514.0,113514.0,2016-17
2944,061,880,32686.0,32686.0,2016-17
2945,061,890,42246.0,42246.0,2016-17
2946,061,900,1624570.0,1624570.0,2016-17
2947,061,910,483690.0,483690.0,2016-17
2948,061,930,78269.16,76523.0,2016-17
2949,061,940,118398.0,118398.0,2016-17
2950,061,950,547002.0,547002.0,2016-17
2951,061,960,1362250.8,1362766.0,2016-17
2952,061,970,5664.0,5664.0,2016-17
2953,061,980,632161.36,632162.0,2016-17
2954,061,995,150237.0,150237.0,2016-17
2955,063,010,285945.72,319421.0,2016-17
2956,063,030,60246.0,60246.0,2016-17
2957,063,040,251025.0,251025.0,2016-17
2958,063,050,249664.0,249664.0,2016-17
2959,063,070,110451.0,110451.0,2016-17
2960,063,090,17448.56,22243.0,2016-17
2961,063,100,325558.4,327338.0,2016-17
2962,063,110,328085.12,419366.0,2016-17
2963,063,111,37359.23,50427.0,2016-17
2964,063,120,697983.0,697983.0,2016-17
2965,063,130,1316867.0,1316867.0,2016-17
2966,063,132,60000.0,60000.0,2016-17
2967,063,140,226830.26,282869.0,2016-17
2968,063,150,17133.92,30000.0,2016-17
2969,063,160,181383.22,192673.0,2016-17
2970,063,180,680843.82,694553.0,2016-17
2971,063,181,220902.0,220902.0,2016-17
2972,063,182,248013.0,248013.0,2016-17
2973,063,190,168689.0,168689.0,2016-17
2974,063,200,61020.03,61428.0,2016-17
2975,063,230,31327.44,40857.0,2016-17
2976,063,250,523387.36,575191.0,2016-17
2977,063,260,494582.21,496112.0,2016-17
2978,063,270,49106.0,49106.0,2016-17
2979,063,280,27349.55,30000.0,2016-17
2980,063,291,459879.0,459879.0,2016-17
2981,063,292,24727.86,66410.0,2016-17
2982,063,300,389123.0,397592.0,2016-17
2983,063,320,135000.0,135000.0,2016-17
2984,063,340,1644679.0,1644679.0,2016-17
2985,063,350,27244.33,27898.0,2016-17
2986,063,360,504347.98,510509.0,2016-17
2987,063,370,20100.74,70300.0,2016-17
2988,063,400,43176.0,43176.0,2016-17
2989,063,410,890.0,890.0,2016-17
2990,063,430,40242.03,50296.0,2016-17
2991,063,440,241073.0,241073.0,2016-17
2992,063,450,473098.87,473432.0,2016-17
2993,063,470,384521.0,384521.0,2016-17
2994,063,491,281025.0,281025.0,2016-17
2995,063,500,286672.99,286673.0,2016-17
2996,063,510,252931.89,430637.0,2016-17
2997,063,530,256092.0,256092.0,2016-17
2998,063,540,408823.85,410437.0,2016-17
2999,063,550,78322.0,78322.0,2016-17
3000,063,560,224801.72,232697.0,2016-17
3001,063,580,239980.0,239980.0,2016-17
3002,063,600,2820815.89,2820455.0,2016-17
3003,063,610,8959.5,37595.0,2016-17
3004,063,620,40140.1,40164.0,2016-17
3005,063,630,608423.42,623284.0,2016-17
3006,063,640,372308.34,375705.0,2016-17
3007,063,650,855034.1,891570.0,2016-17
3008,063,670,313629.67,328898.0,2016-17
3009,063,680,51537.25,65127.0,2016-17
3010,063,700,157928.38,253433.0,2016-17
3011,063,710,292042.67,408933.0,2016-17
3012,063,730,183352.5,238731.0,2016-17
3013,063,740,467443.3,488968.0,2016-17
3014,063,750,92564.05,92378.0,2016-17
3015,063,760,84830.1,88717.0,2016-17
3016,063,761,250021.0,250021.0,2016-17
3017,063,770,366240.32,368506.0,2016-17
3018,063,780,506900.42,506065.0,2016-17
3019,063,790,150615.0,150615.0,2016-17
3020,063,800,23081.05,46656.0,2016-17
3021,063,810,158730.98,158731.0,2016-17
3022,063,830,280980.0,280980.0,2016-17
3023,063,850,268600.9,280570.0,2016-17
3024,063,860,137225.63,137564.0,2016-17
3025,063,861,50082.0,50082.0,2016-17
3026,063,862,36078.51,36149.0,2016-17
3027,063,880,175717.5,168690.0,2016-17
3028,063,900,712594.36,779590.0,2016-17
3029,063,920,1920749.33,1933229.0,2016-17
3030,063,930,48000.0,48000.0,2016-17
3031,063,950,56321.28,90000.0,2016-17
3032,063,960,1630969.0,1630969.0,2016-17
3033,063,970,242656.07,259948.0,2016-17
3034,063,990,396230.0,396230.0,2016-17
3035,063,995,27849.0,27849.0,2016-17
3036,066,070,17086.0,17086.0,2016-17
3037,066,100,17086.2,17086.0,2016-17
3038,066,130,51028.24,51258.0,2016-17
3039,066,230,17033.65,17086.0,2016-17
3040,066,260,17086.26,17086.0,2016-17
3041,066,300,13902.0,13902.0,2016-17
3042,066,320,17049.18,17086.0,2016-17
3043,066,340,15375.54,19649.0,2016-17
3044,066,400,17086.2,17086.0,2016-17
3045,066,410,50844.32,51258.0,2016-17
3046,066,510,34172.0,34172.0,2016-17
3047,066,540,16421.28,17086.0,2016-17
3048,066,600,17006.74,17086.0,2016-17
3049,066,650,34172.0,34172.0,2016-17
3050,066,680,17086.2,17086.0,2016-17
3051,066,710,17086.2,17086.0,2016-17
3052,066,740,17086.0,17086.0,2016-17
3053,066,920,170346.91,170860.0,2016-17
3054,066,970,17086.2,17086.0,2016-17
3055,067,010,81160.78,85432.0,2016-17
3056,067,260,341724.32,341728.0,2016-17
3057,067,320,447633.02,448518.0,2016-17
3058,067,330,127017.56,128148.0,2016-17
3059,067,340,-0.07,0.0,2016-17
3060,067,350,42252.32,42716.0,2016-17
3061,067,390,42677.72,42716.0,2016-17
3062,067,410,195823.71,192222.0,2016-17
3063,067,420,170737.99,170864.0,2016-17
3064,067,422,42686.25,42716.0,2016-17
3065,067,470,42685.47,42716.0,2016-17
3066,067,510,42715.56,42716.0,2016-17
3067,067,540,42715.6,42716.0,2016-17
3068,067,600,42715.52,42716.0,2016-17
3069,067,640,26396.04,42716.0,2016-17
3070,067,680,42715.52,42716.0,2016-17
3071,067,681,162313.26,170864.0,2016-17
3072,067,910,42586.23,42716.0,2016-17
3073,067,920,788629.04,811604.0,2016-17
3074,067,930,85425.76,85432.0,2016-17
3075,068,010,156685.42,0.0,2016-17
3076,068,020,111901.63,0.0,2016-17
3077,068,050,159062.31,0.0,2016-17
3078,068,060,92792.0,0.0,2016-17
3079,068,070,236069.09,0.0,2016-17
3080,068,100,928216.09,0.0,2016-17
3081,068,110,203175.81,0.0,2016-17
3082,068,130,772967.32,0.0,2016-17
3083,068,140,789828.02,0.0,2016-17
3084,068,150,71390.09,0.0,2016-17
3085,068,170,113211.16,0.0,2016-17
3086,068,180,363556.57,0.0,2016-17
3087,068,181,157603.7,0.0,2016-17
3088,068,190,351380.0,0.0,2016-17
3089,068,200,14260.97,0.0,2016-17
3090,068,240,172990.51,0.0,2016-17
3091,068,250,63334.53,0.0,2016-17
3092,068,260,69135.27,0.0,2016-17
3093,068,300,460385.0,0.0,2016-17
3094,068,310,407379.56,0.0,2016-17
3095,068,320,373879.57,0.0,2016-17
3096,068,330,68237.89,0.0,2016-17
3097,068,340,14139675.55,0.0,2016-17
3098,068,350,28491.29,0.0,2016-17
3099,068,360,1219175.08,0.0,2016-17
3100,068,400,85228.61,0.0,2016-17
3101,068,410,494458.29,0.0,2016-17
3102,068,422,102436.3,0.0,2016-17
3103,068,430,350170.1,0.0,2016-17
3104,068,450,684071.45,0.0,2016-17
3105,068,460,79231.25,0.0,2016-17
3106,068,470,186587.35,0.0,2016-17
3107,068,490,126966.32,0.0,2016-17
3108,068,500,283538.11,0.0,2016-17
3109,068,510,724073.28,0.0,2016-17
3110,068,530,356746.15,0.0,2016-17
3111,068,550,466029.61,0.0,2016-17
3112,068,560,554809.22,0.0,2016-17
3113,068,580,361578.53,0.0,2016-17
3114,068,590,174599.56,0.0,2016-17
3115,068,600,2009009.86,0.0,2016-17
3116,068,610,23007.79,0.0,2016-17
3117,068,660,83789.19,0.0,2016-17
3118,068,670,981306.44,0.0,2016-17
3119,068,680,74939.35,0.0,2016-17
3120,068,681,582970.69,0.0,2016-17
3121,068,690,83679.07,0.0,2016-17
3122,068,700,18685.26,0.0,2016-17
3123,068,730,160022.18,0.0,2016-17
3124,068,761,85704.68,0.0,2016-17
3125,068,770,308062.0,0.0,2016-17
3126,068,790,229634.96,0.0,2016-17
3127,068,800,331968.72,0.0,2016-17
3128,068,810,126677.57,0.0,2016-17
3129,068,820,433800.69,0.0,2016-17
3130,068,840,156526.54,0.0,2016-17
3131,068,850,589672.6,0.0,2016-17
3132,068,900,765573.3,0.0,2016-17
3133,068,920,1041085.13,0.0,2016-17
3134,068,930,208804.55,0.0,2016-17
3135,068,960,407895.28,0.0,2016-17
3136,068,980,283521.73,0.0,2016-17
3137,068,990,238045.42,0.0,2016-17
3138,068,995,225102.7,0.0,2016-17
3139,069,010,4361626.14,4548367.0,2016-17
3140,069,020,1100703.49,1212598.0,2016-17
3141,069,030,312703.0,312703.0,2016-17
3142,069,040,835082.0,835082.0,2016-17
3143,069,050,511849.69,670912.0,2016-17
3144,069,060,339291.0,432083.0,2016-17
3145,069,070,1340624.91,1576694.0,2016-17
3146,069,080,649562.74,644855.0,2016-17
3147,069,090,1087762.72,1247101.0,2016-17
3148,069,100,1820617.74,3159540.0,2016-17
3149,069,110,4376482.79,4643318.0,2016-17
3150,069,111,746099.39,858202.0,2016-17
3151,069,120,1564935.18,3191554.0,2016-17
3152,069,130,3912842.68,4685810.0,2016-17
